baboon_ID	human_ID	orthotype	OMAgroup
ENSPANG00000009059	BAA96035	1:1	776841
ENSPANG00000014791	ADP90936	1:1	489752
ENSPANG00000012549	AAH09364	1:1	516266
ENSPANG00000006622	AAH33085	1:1	828929
ENSPANG00000009590	AAH06122	n:1	
ENSPANG00000017082	AAA50464	1:1	546835
ENSPANG00000005968	AAA51711	1:1	798234
ENSPANG00000015884	AAA36027	1:1	550297
ENSPANG00000008893	AAH29888	1:1	804601
ENSPANG00000016209	AAG17978	1:1	304155
ENSPANG00000023339	AAF36149	1:1	529015
ENSPANG00000004692	AAD39007	1:1	548689
ENSPANG00000013684	AAH15816	1:1	549046
ENSPANG00000008892	ENSG00000278139.1	1:1	268616
ENSPANG00000005967	AAC17119	1:1	641211
ENSPANG00000008891	AAF71270	1:1	803870
ENSPANG00000006505	AAH34422	1:1	747775
ENSPANG00000016295	AAI21060	1:1	547058
ENSPANG00000004655	AAH04953	1:1	772959
ENSPANG00000024429	AAB58505	1:1	694721
ENSPANG00000018121	AAM90589	1:1	836142
ENSPANG00000004348	CAO03551	1:1	263517
ENSPANG00000017534	AAH02755	1:1	549960
ENSPANG00000024015	ENSG00000142961.14	1:1	755369
ENSPANG00000011714	ENSG00000123472.12	1:1	665699
ENSPANG00000003011	AAH57818	1:1	
ENSPANG00000008381	AAH02525	1:1	784029
ENSPANG00000005048	AAA35712	1:1	818975
ENSPANG00000004653	ENSG00000187048.12	n:1	818993
ENSPANG00000009894	AAH28102	1:1	818972
ENSPANG00000009316	ENSG00000187048.12	n:1	
ENSPANG00000018682	AAA92690	1:1	731626
ENSPANG00000009893	AAA36598	1:1	817996
ENSPANG00000020258	AAA60550	1:1	827887
ENSPANG00000011983	AAB48856	1:1	566736
ENSPANG00000017227	AAC15421	1:1	742552
ENSPANG00000012233	AFN02882	1:1	796502
ENSPANG00000005046	AAI04858	1:1	839552
ENSPANG00000014017	AAH20660	1:1	744956
ENSPANG00000013119	AAH07932	1:1	810767
ENSPANG00000017754	EAX06841	1:1	549017
ENSPANG00000012592	CAC37946	1:1	793708
ENSPANG00000015883	AAD27713	1:1	716167
ENSPANG00000009796	AAC39782	1:1	551182
ENSPANG00000005045	CAI13130	1:1	308454
ENSPANG00000019410	AAD34118	1:1	500934
ENSPANG00000018680	AAC39582	1:1	708669
ENSPANG00000002942	AAA52101	1:1	553737
ENSPANG00000005884	AAH25978	1:1	497414
ENSPANG00000017224	EAX06807	1:1	761739
ENSPANG00000018024	AAA60243	1:1	522212
ENSPANG00000024234	AAD20035	1:1	649375
ENSPANG00000025278	AAH22371	1:1	811162
ENSPANG00000024552	AAC99462	1:1	803747
ENSPANG00000005043	AAH07912	1:1	665564
ENSPANG00000020896	AAA86260	1:1	837310
ENSPANG00000015483	AAH00777	1:1	547471
ENSPANG00000005042	ENSG00000134744.13	1:1	808081
ENSPANG00000015882	AAC72961	1:1	814245
ENSPANG00000013792	AAQ88984	1:1	784048
ENSPANG00000020168	AAH15313	1:1	548252
ENSPANG00000013791	AAH29832	1:1	775668
ENSPANG00000009261	AAQ01753	1:1	
ENSPANG00000012591	AAH44574	1:1	548045
ENSPANG00000019752	AAA03557	1:1	855569
ENSPANG00000023363	ENSG00000174348.13	1:1	553041
ENSPANG00000005487	ENSG00000162383.11	1:1	507675
ENSPANG00000018877	ENSG00000157184.6	1:1	775313
ENSPANG00000012231	AAH10908	1:1	849983
ENSPANG00000015967	AAH06443	1:1	548917
ENSPANG00000026364	BAB71407	1:1	
ENSPANG00000018679	ENSG00000174332.5	1:1	767598
ENSPANG00000014333	AAH03082	1:1	828983
ENSPANG00000001227	AAH09674	1:1	829488
ENSPANG00000001228	AAD43011	1:1	810020
ENSPANG00000021856	AAH13101	1:1	839432
ENSPANG00000006219	AAI27709	1:1	276985
ENSPANG00000009260	AAC39890	1:1	828351
ENSPANG00000015482	CAH73896	1:1	552230
ENSPANG00000006218	BAC03437	1:1	800908
ENSPANG00000011981	ENSG00000116221.15	1:1	840764
ENSPANG00000025515	AAH03605	1:1	550153
ENSPANG00000012479	AAH01517	1:1	844019
ENSPANG00000003399	AAH15993	1:1	738446
ENSPANG00000014461	AAD19853	1:1	836423
ENSPANG00000003658	AAH07956	1:1	861064
ENSPANG00000014332	BAA91293	1:1	815690
ENSPANG00000025439	ENSG00000162398.11	1:1	816072
ENSPANG00000019139	AAG17288	1:1	836563
ENSPANG00000012230	AAI03899	1:1	263529
ENSPANG00000019345	AAV67948	1:1	552403
ENSPANG00000012478	AAH29660	1:1	816772
ENSPANG00000018876	AAB50222	1:1	495343
ENSPANG00000012477	AAA64745	1:1	547685
ENSPANG00000023473	BAC86080	1:1	792970
ENSPANG00000021853	AAA52200	1:1	267910
ENSPANG00000024233	ENSG00000021852.12	1:1	792976
ENSPANG00000025438	AAC70068	1:1	774535
ENSPANG00000000888	AAH12915	1:1	715253
ENSPANG00000020602	AAA52505	1:1	779642
ENSPANG00000021852	BAB67808	1:1	804339
ENSPANG00000012317	AAA59197	1:1	796485
ENSPANG00000019183	AAH14947	1:1	646334
ENSPANG00000014459	AAC09298	1:1	549121
ENSPANG00000004798	AAC50370	1:1	818968
ENSPANG00000016246	AAH27878	1:1	783479
ENSPANG00000016676	AAH21135	1:1	794798
ENSPANG00000012982	AAH41418	1:1	637674
ENSPANG00000024232	AAD11441	1:1	548339
ENSPANG00000005717	AAH16392	1:1	685646
ENSPANG00000025663	AAD34156	1:1	553732
ENSPANG00000020948	AAH33024	1:1	833914
ENSPANG00000017676	AAF05844	1:1	792454
ENSPANG00000004754	ENSG00000088035.15	1:1	811980
ENSPANG00000015480	AAH15814	1:1	803574
ENSPANG00000023471	AAA60080	1:1	815750
ENSPANG00000023470	AAA60275	1:1	548266
ENSPANG00000020216	AAH29895	1:1	554740
ENSPANG00000010808	ENSG00000158966.13	1:1	
ENSPANG00000003396	AAH65303	1:1	844004
ENSPANG00000001284	AAA36527	1:1	266358
ENSPANG00000012980	AAH16180	1:1	864444
ENSPANG00000006287	AAH51722	1:1	838584
ENSPANG00000003123	ENSG00000213625.8	1:1	814167
ENSPANG00000017953	AAA93015	1:1	828583
ENSPANG00000008973	AAA03589	1:1	792105
ENSPANG00000020215	AAH40516	1:1	828373
ENSPANG00000016821	AAI06886	1:1	740942
ENSPANG00000023469	AAD29686	1:1	823013
ENSPANG00000005715	AAH32406	1:1	685500
ENSPANG00000022218	AAH17423	1:1	838778
ENSPANG00000010289	AAH93786	1:1	778632
ENSPANG00000000873	AAH16829	1:1	731628
ENSPANG00000025662	AAB36675	1:1	843633
ENSPANG00000005883	AAD34050	1:1	548945
ENSPANG00000005666	AAA35863	1:1	809526
ENSPANG00000021036	AAF04571	1:1	807621
ENSPANG00000005714	AAD03164	1:1	
ENSPANG00000007871	AAA99012	1:1	801202
ENSPANG00000020338	AAH03511	1:1	831998
ENSPANG00000004753	AAH03407	1:1	547623
ENSPANG00000018677	ENSG00000116754.13	1:1	
ENSPANG00000022425	AAH16937	1:1	516772
ENSPANG00000009664	AAB24699	1:1	764428
ENSPANG00000005029	AAB08987	n:1	
ENSPANG00000006005	AAA21130	1:1	833977
ENSPANG00000013398	AAD09746	1:1	549285
ENSPANG00000017176	AAH20778	1:1	725397
ENSPANG00000019091	ENSG00000254685.6	1:1	758695
ENSPANG00000022216	ENSG00000259030.6	1:1	548663
ENSPANG00000023960	ENSG00000162621.6	1:1	263563
ENSPANG00000009972	AAH73916	1:1	557700
ENSPANG00000000464	AAA36536	1:1	786324
ENSPANG00000013397	AAH71765	1:1	848056
ENSPANG00000020401	AAH40321	1:1	552174
ENSPANG00000022215	EAX06402	1:1	765206
ENSPANG00000005881	EAX06399	1:1	832465
ENSPANG00000026215	AAA91473	1:1	844091
ENSPANG00000022782	AAH36573	1:1	795943
ENSPANG00000020337	AAH59363	1:1	804544
ENSPANG00000008625	AAH01201	1:1	765380
ENSPANG00000010054	AAB81597	1:1	
ENSPANG00000017674	AAD27956	1:1	864442
ENSPANG00000005101	AAH35079	1:1	815693
ENSPANG00000018416	AAH16663	1:1	548669
ENSPANG00000022967	ENSG00000180488.14	1:1	807450
ENSPANG00000016164	AAB28815	1:1	554378
ENSPANG00000004797	ENSG00000162613.16	1:1	548580
ENSPANG00000014124	AAB07346	1:1	547541
ENSPANG00000006389	AAH36075	1:1	826908
ENSPANG00000007569	AAA17684	1:1	787749
ENSPANG00000009471	AAH15932	1:1	790193
ENSPANG00000006003	AAH22870	1:1	790192
ENSPANG00000006130	AAG33021	1:1	814134
ENSPANG00000007567	AAD54675	1:1	266155
ENSPANG00000001346	AAA60170	1:1	548782
ENSPANG00000001347	AAU14234	1:1	830644
ENSPANG00000016899	AAF76893	1:1	758776
ENSPANG00000010052	AAH16051	1:1	850586
ENSPANG00000005231	AAA35684	1:1	688181
ENSPANG00000025619	AAH33637	1:1	773956
ENSPANG00000009156	AAD56311	1:1	844356
ENSPANG00000000768	AAI04892	1:1	829536
ENSPANG00000000769	AAH40265	1:1	
ENSPANG00000006002	AAL84622	1:1	829535
ENSPANG00000016435	AAH29538	1:1	840680
ENSPANG00000016437	AAC99767	1:1	748494
ENSPANG00000022727	AAH33680	1:1	
ENSPANG00000007480	AAB58319	1:1	269911
ENSPANG00000004996	AAG48263	1:1	268922
ENSPANG00000026362	AAI13655	1:1	822911
ENSPANG00000025618	AAH29420	1:1	550376
ENSPANG00000002388	AAC95428	1:1	794203
ENSPANG00000002387	AAD48398	1:1	794202
ENSPANG00000003122	AAA84389	n:1	
ENSPANG00000022726	ENSG00000097033.14	1:1	531381
ENSPANG00000007566	AAH25384	1:m	782519
ENSPANG00000007566	ENSG00000267561.2	1:m	
ENSPANG00000010805	AAB51073	1:1	553523
ENSPANG00000007565	AAB33346	1:1	700004
ENSPANG00000009177	AAA61149	1:1	862754
ENSPANG00000007504	AAC72959	1:1	791674
ENSPANG00000007479	AAH17992	1:1	697135
ENSPANG00000009839	BAC04709	1:1	
ENSPANG00000018119	AAI31714	1:1	
ENSPANG00000012682	AAH30607	1:1	266956
ENSPANG00000021912	AAI13974	1:1	767595
ENSPANG00000018950	AAH24159	1:1	266824
ENSPANG00000023228	AAH52645	1:1	735073
ENSPANG00000006243	AAI26440	1:1	792268
ENSPANG00000004612	AAH50656	1:1	836259
ENSPANG00000009838	BAC04281	1:1	823916
ENSPANG00000010804	AAB97512	1:1	547880
ENSPANG00000016898	AAA67061	1:1	842926
ENSPANG00000007564	AAB87862	1:1	266649
ENSPANG00000011776	AAH41475	1:1	547374
ENSPANG00000005230	ENSG00000189195.10	1:1	829470
ENSPANG00000020895	AAI30500	1:1	775641
ENSPANG00000024286	AAC50908	1:1	836599
ENSPANG00000016897	AAH31070	1:1	
ENSPANG00000016433	AAB37272	1:1	829219
ENSPANG00000012749	AAC16031	1:1	548536
ENSPANG00000012358	AAA78807	1:1	797704
ENSPANG00000017672	AAA85654	1:1	823529
ENSPANG00000020946	AAH70342	1:1	813915
ENSPANG00000021262	ENSG00000143033.17	1:1	761046
ENSPANG00000009369	AAD34095	1:1	498658
ENSPANG00000000782	ENSG00000122483.17	1:1	550270
ENSPANG00000021911	ENSG00000137942.16	1:1	551659
ENSPANG00000003121	AAC39777	1:1	852291
ENSPANG00000013362	AAA50601	1:1	818839
ENSPANG00000018022	AAA65028	1:1	757604
ENSPANG00000005744	AAC05632	1:1	550165
ENSPANG00000018247	AAB81012	1:1	850231
ENSPANG00000008108	AAA60128	1:1	546929
ENSPANG00000012475	AAA36734	1:1	810794
ENSPANG00000015206	AAH33858	1:1	765210
ENSPANG00000013361	AAB35752	1:1	542534
ENSPANG00000001039	AAH11706	1:1	765031
ENSPANG00000001040	AAI37458	1:1	692987
ENSPANG00000014369	AAI25143	1:1	752120
ENSPANG00000018227	AAI03702	1:1	838439
ENSPANG00000001229	AAF14284	1:1	804569
ENSPANG00000001230	AAA57474	1:1	760656
ENSPANG00000013360	ENSG00000162627.16	1:1	808971
ENSPANG00000004611	AAH40174	1:1	495341
ENSPANG00000006691	AAO85400	1:1	804346
ENSPANG00000007599	ENSG00000099260.10	1:1	816195
ENSPANG00000013359	ENSG00000156869.12	1:1	853747
ENSPANG00000021023	AAH10114	1:1	866161
ENSPANG00000011613	AAB41040	1:1	761401
ENSPANG00000020894	AAH05136	1:1	711964
ENSPANG00000012678	AAH64409	1:1	548203
ENSPANG00000017887	AAQ57128	1:1	548303
ENSPANG00000007598	AAH75811	1:1	755592
ENSPANG00000009763	AAH09613	1:1	551259
ENSPANG00000003632	ENSG00000137992.14	1:1	774254
ENSPANG00000000346	AAH12604	1:1	825045
ENSPANG00000014368	AAB88277	1:1	657233
ENSPANG00000012474	AAH36775	1:1	719392
ENSPANG00000007779	AAA51917	1:1	813193
ENSPANG00000015544	AAC02898	1:1	850330
ENSPANG00000004420	AAH64692	1:1	810850
ENSPANG00000004610	AAD27739	1:1	854827
ENSPANG00000014841	AAA52336	1:1	798164
ENSPANG00000011612	AAH22531	1:1	268738
ENSPANG00000012521	AAA51891	1:1	551685
ENSPANG00000012137	AAH10697	1:1	782039
ENSPANG00000004419	AAA35525	1:m	700759
ENSPANG00000004419	AAA51723	1:m	
ENSPANG00000004113	AAH02729	1:1	749105
ENSPANG00000007561	AAH30220	1:1	831595
ENSPANG00000000901	AAC79695	1:1	844352
ENSPANG00000012520	AAF28888	1:1	498019
ENSPANG00000012748	AAI27899	1:1	499312
ENSPANG00000013358	ENSG00000162639.15	1:1	494354
ENSPANG00000007560	AAH07757	1:1	547835
ENSPANG00000007778	AAH57762	1:1	649484
ENSPANG00000022421	AAC69606	1:1	738125
ENSPANG00000009175	AAH30647	1:1	787724
ENSPANG00000017886	AAB40385	1:1	498959
ENSPANG00000003629	AAH02939	1:1	840804
ENSPANG00000005531	AAH34964	1:1	800553
ENSPANG00000011951	AAI21181	1:1	675153
ENSPANG00000003628	AAF80757	1:1	818181
ENSPANG00000005665	CAI19040	1:1	753199
ENSPANG00000003120	AAG00080	1:1	548880
ENSPANG00000009382	AAH56909	1:1	761082
ENSPANG00000007194	AAI32901	1:1	550749
ENSPANG00000009174	AAH23542	1:1	748240
ENSPANG00000005200	AAI02019	1:1	489588
ENSPANG00000008624	BAD18604	1:1	829744
ENSPANG00000022723	CAI22937	1:1	762662
ENSPANG00000008249	AAH93683	1:1	807978
ENSPANG00000014058	AAH40879	1:1	800165
ENSPANG00000007427	AAH67464	1:1	657440
ENSPANG00000003627	AAA35895	1:1	498842
ENSPANG00000004345	AAH00233	1:1	498837
ENSPANG00000014085	AAA11725	1:1	671016
ENSPANG00000012136	AAA60963	1:1	861833
ENSPANG00000024011	AAA60964	1:1	861819
ENSPANG00000009173	AAH12926	1:1	827965
ENSPANG00000007193	AAA52117	1:1	745995
ENSPANG00000007597	AAC01960	1:1	861674
ENSPANG00000005602	AAH32644	1:1	850057
ENSPANG00000005530	AAD01417	1:1	727316
ENSPANG00000016883	AAH58929	1:1	719412
ENSPANG00000015879	AAI40909	1:1	788739
ENSPANG00000013356	AAA57263	1:1	710838
ENSPANG00000020891	AAH06397	1:1	532259
ENSPANG00000005664	AAB72035	1:1	553487
ENSPANG00000013355	AAH25399	1:1	779570
ENSPANG00000007311	AAA36141	1:1	710842
ENSPANG00000002235	AAA36425	1:1	710841
ENSPANG00000008182	AAA35663	1:1	641212
ENSPANG00000006342	AAH08115	1:1	829166
ENSPANG00000000566	AAH47025	1:1	787664
ENSPANG00000000567	AAD25170	1:1	665131
ENSPANG00000013354	AAH04557	1:1	814639
ENSPANG00000004608	AAB04533	1:1	760495
ENSPANG00000015724	AAG60019	1:1	
ENSPANG00000008849	AAH29237	1:1	799713
ENSPANG00000016078	AAA86946	1:1	760504
ENSPANG00000012473	AAH01679	1:1	855537
ENSPANG00000004607	AAH05366	n:1	
ENSPANG00000015795	AAH17973	1:1	774012
ENSPANG00000013353	AAH41707	1:1	736939
ENSPANG00000013352	AAA36150	1:1	522106
ENSPANG00000005229	AAH31558	1:1	839791
ENSPANG00000017985	AAD42744	1:1	553270
ENSPANG00000009312	AAC05121	1:1	710833
ENSPANG00000007192	AAH16029	1:1	553070
ENSPANG00000023529	AAC39552	1:1	843687
ENSPANG00000005529	AAH37830	1:1	845374
ENSPANG00000016077	AAC00533	1:1	723031
ENSPANG00000011819	AAH02548	1:1	784426
ENSPANG00000014084	AAC33179	1:1	522137
ENSPANG00000004417	AAH11803	1:1	849834
ENSPANG00000014057	AAA85905	1:1	862462
ENSPANG00000006341	AAC41707	1:1	548819
ENSPANG00000023528	BAA34526	1:1	550395
ENSPANG00000016896	ENSG00000081026.18	1:1	822852
ENSPANG00000019967	AAH02447	1:1	851156
ENSPANG00000019090	AAH26155	1:1	810045
ENSPANG00000004483	ENSG00000134242.15	1:1	800002
ENSPANG00000018739	AAI27720	1:1	265630
ENSPANG00000010749	AAD20448	1:1	515691
ENSPANG00000011818	AAH29687	1:1	812625
ENSPANG00000003119	AAH28408	1:1	826597
ENSPANG00000015794	AAF86881	1:1	269683
ENSPANG00000005601	BAG51713	1:1	745756
ENSPANG00000016076	AAD17259	1:1	796951
ENSPANG00000019089	AAC64059	1:1	807852
ENSPANG00000024010	CAH18369	1:1	816662
ENSPANG00000012433	AAA57281	1:1	671018
ENSPANG00000008181	AAA36548	1:1	522235
ENSPANG00000018873	AAC28634	1:1	843064
ENSPANG00000015792	AAH05934	1:1	751394
ENSPANG00000012296	AAI26267	1:1	549974
AEK99293.1	AAA36782	1:1	781673
ENSPANG00000008556	AAC69715	1:1	641224
ENSPANG00000011382	AAA59931	1:1	835086
ENSPANG00000000935	AAH32773	1:1	810053
ENSPANG00000004482	AAH22288	1:1	816315
ENSPANG00000001481	AAA58635	1:1	280229
ENSPANG00000003118	AAH26358	1:1	548371
ENSPANG00000014173	AAI28149	1:1	750872
ENSPANG00000001212	AAA35573	1:1	523664
ENSPANG00000000304	AAV38619	1:1	274023
ENSPANG00000000305	AAC72013	1:1	785610
ENSPANG00000015878	AAA35571	1:1	808443
ENSPANG00000023468	AAI52455	1:1	261587
ENSPANG00000011817	CAA83923	1:1	785609
ENSPANG00000012432	AAC64044	1:1	550559
ENSPANG00000012295	AAH34943	1:1	514999
ENSPANG00000023608	ENSG00000134258.16	1:1	739935
ENSPANG00000012472	AAC26169	1:1	526732
ENSPANG00000005228	AAH36516	1:1	
ENSPANG00000019088	AAH13132	1:1	547614
ENSPANG00000020680	AAD45865	1:1	546970
ENSPANG00000003307	AAS66753	1:1	838580
ENSPANG00000004604	AAI22554	1:1	783158
ENSPANG00000011381	AAH44575	1:1	861587
ENSPANG00000004481	AAF14000	1:1	817678
ENSPANG00000009969	AAA36014	1:1	552770
ENSPANG00000012519	AAA36001	1:1	555902
ENSPANG00000018117	AAH07260	1:1	557276
ENSPANG00000012431	AAB88664	1:1	863556
ENSPANG00000011380	AAA92673	1:1	783624
ENSPANG00000009171	AAG02562	1:1	555569
ENSPANG00000021035	AAF03780	1:1	266947
ENSPANG00000023467	ENSG00000265808.3	1:1	812259
ENSPANG00000005600	ENSG00000178104.19	1:1	643489
ENSPANG00000010866	AAD27722	1:m	836078
ENSPANG00000010866	AAF21463	1:m	
ENSPANG00000010417	AAC12264	1:1	771141
ENSPANG00000018116	ABV89736	1:1	740020
ENSPANG00000023607	AAH54049	1:1	772836
ENSPANG00000019404	AAB63675	1:1	854143
ENSPANG00000011075	ENSG00000186364.11	1:1	785604
ENSPANG00000003117	AAH01154	1:1	552614
ENSPANG00000009057	ENSG00000198483.12	1:1	266659
ENSPANG00000004930	AAC31952	1:1	811459
ENSPANG00000020584	AAD21089	1:1	547856
ENSPANG00000009968	AAH35727	1:1	842163
ENSPANG00000024008	BAG52855	1:1	303613
ENSPANG00000001987	AAH04355	1:1	
ENSPANG00000010865	AAB31977	1:1	507578
ENSPANG00000004480	AAH17926	1:1	762644
ENSPANG00000018115	AAH53610	1:1	706043
ENSPANG00000003888	AAA67849	1:1	647769
ENSPANG00000009170	ENSG00000131778.17	1:1	547957
ENSPANG00000021034	CAA73942	1:1	549175
ENSPANG00000004993	AHW56399	1:1	789712
ENSPANG00000014222	AAA60457	1:1	828854
ENSPANG00000014667	AAA77062	1:1	762202
ENSPANG00000008586	ENSG00000268991.2	1:m	
ENSPANG00000008586	ENSG00000237847.2	1:m	
ENSPANG00000008586	ENSG00000279132.1	1:m	265558
ENSPANG00000008586	ENSG00000272058.2	1:m	
ENSPANG00000008586	ENSG00000268674.2	1:m	
ENSPANG00000001763	AAA36049	1:1	553705
ENSPANG00000017354	AAI10794	n:m	801590
ENSPANG00000017354	AAA63192	n:m	
ENSPANG00000017354	AAI00856	n:m	
ENSPANG00000017354	BAA95538	n:m	
ENSPANG00000017354	AAA63189	n:m	
ENSPANG00000017354	AAA63190	n:m	
ENSPANG00000017354	AAA63189	n:m	
ENSPANG00000017354	AAA63189	n:m	
ENSPANG00000017354	AAA63189	n:m	
ENSPANG00000017354	AAH96116	n:m	
ENSPANG00000017354	AAA63189	n:m	
ENSPANG00000017354	AAN06693	n:m	
ENSPANG00000017354	AAH00893	n:m	
ENSPANG00000017354	AAN06695	n:m	
ENSPANG00000017354	AAH66244	n:m	
ENSPANG00000017354	EAX03115	n:m	
ENSPANG00000017354	AAI06721	n:m	
ENSPANG00000014056	AAH74969	n:m	497237
ENSPANG00000014056	AAH74969	n:m	
ENSPANG00000014056	AAH74969	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000014056	AAA52651	n:m	
ENSPANG00000013673	AAC24465	n:m	
ENSPANG00000013673	AAC24465	n:m	
ENSPANG00000013673	AAH60324	n:m	
ENSPANG00000013673	AAN59958	n:m	
ENSPANG00000013673	AAN59960	n:m	
ENSPANG00000013673	AAH03602	n:m	
ENSPANG00000013673	AAA63191	n:m	
ENSPANG00000013673	AAB53429	n:m	
ENSPANG00000013673	ENSG00000282988.1	n:m	
ENSPANG00000013673	AAA63191	n:m	
ENSPANG00000013673	AAC24466	n:m	
ENSPANG00000013673	AAH93849	n:m	
ENSPANG00000013673	AAC24466	n:m	862328
ENSPANG00000013673	AAH66232	n:m	
ENSPANG00000013673	AAC24466	n:m	
ENSPANG00000013673	AAC24466	n:m	
ENSPANG00000013673	AAC24466	n:m	
ENSPANG00000011874	AAI10794	n:m	
ENSPANG00000011874	AAA63192	n:m	
ENSPANG00000011874	AAI00856	n:m	
ENSPANG00000011874	BAA95538	n:m	
ENSPANG00000011874	AAA63189	n:m	
ENSPANG00000011874	AAA63190	n:m	
ENSPANG00000011874	AAA63189	n:m	
ENSPANG00000011874	AAA63189	n:m	801589
ENSPANG00000011874	AAA63189	n:m	
ENSPANG00000011874	AAH96116	n:m	
ENSPANG00000011874	AAA63189	n:m	
ENSPANG00000011874	AAN06693	n:m	
ENSPANG00000011874	AAH00893	n:m	
ENSPANG00000011874	AAN06695	n:m	
ENSPANG00000011874	AAH66244	n:m	
ENSPANG00000011874	EAX03115	n:m	
ENSPANG00000011874	AAI06721	n:m	
ENSPANG00000008661	AAC24465	n:m	862329
ENSPANG00000008661	AAC24465	n:m	
ENSPANG00000008661	AAH60324	n:m	
ENSPANG00000008661	AAN59958	n:m	
ENSPANG00000008661	AAN59960	n:m	
ENSPANG00000008661	AAH03602	n:m	
ENSPANG00000008661	AAA63191	n:m	
ENSPANG00000008661	AAB53429	n:m	
ENSPANG00000008661	ENSG00000282988.1	n:m	
ENSPANG00000008661	AAA63191	n:m	
ENSPANG00000008661	AAC24466	n:m	
ENSPANG00000008661	AAH93849	n:m	
ENSPANG00000008661	AAC24466	n:m	
ENSPANG00000008661	AAH66232	n:m	
ENSPANG00000008661	AAC24466	n:m	
ENSPANG00000008661	AAC24466	n:m	
ENSPANG00000008661	AAC24466	n:m	
ENSPANG00000025163	AAC24465	n:m	
ENSPANG00000025163	AAC24465	n:m	
ENSPANG00000025163	AAH60324	n:m	
ENSPANG00000025163	AAN59958	n:m	862337
ENSPANG00000025163	AAN59960	n:m	
ENSPANG00000025163	AAH03602	n:m	
ENSPANG00000025163	AAA63191	n:m	
ENSPANG00000025163	AAB53429	n:m	
ENSPANG00000025163	ENSG00000282988.1	n:m	
ENSPANG00000025163	AAA63191	n:m	
ENSPANG00000025163	AAC24466	n:m	
ENSPANG00000025163	AAH93849	n:m	
ENSPANG00000025163	AAC24466	n:m	
ENSPANG00000025163	AAH66232	n:m	
ENSPANG00000025163	AAC24466	n:m	
ENSPANG00000025163	AAC24466	n:m	
ENSPANG00000025163	AAC24466	n:m	
ENSPANG00000005165	AAD34138	1:1	741772
ENSPANG00000008740	AAH00776	1:1	556242
ENSPANG00000005126	AAA60300	1:1	547410
ENSPANG00000020583	AAB36952	1:1	496542
ENSPANG00000009169	AAH20622	1:1	830637
ENSPANG00000012294	AAC50931	1:1	738123
ENSPANG00000007434	AAF13461	1:1	840682
ENSPANG00000016559	AAH03380	1:1	554888
ENSPANG00000012135	AAH34412	1:1	638895
ENSPANG00000008739	AAD34072	1:1	840753
ENSPANG00000005459	AAH17761	1:1	779636
ENSPANG00000000499	AAC09069	1:1	495562
ENSPANG00000019137	AAF28922	1:1	777970
ENSPANG00000016774	AAH00541	1:1	851113
ENSPANG00000006364	AAB05933	1:1	815624
ENSPANG00000011009	AAG17217	1:1	551729
ENSPANG00000016574	AAD13299	1:1	778016
ENSPANG00000021851	ENSG00000143420.17	1:1	
ENSPANG00000003700	AAH13870	1:1	726719
ENSPANG00000009155	AAH33014	1:1	495200
ENSPANG00000021581	AAA35655	1:1	767908
ENSPANG00000009168	AAA65233	1:1	767907
ENSPANG00000016773	AAA51777	1:1	730535
ENSPANG00000020214	AAH09362	1:1	
ENSPANG00000012293	AAF01058	1:1	529240
ENSPANG00000012518	AAG16780	1:1	551801
ENSPANG00000015350	AAH32321	1:1	750702
ENSPANG00000011008	AAC95290	1:1	846391
ENSPANG00000005713	AAG22484	1:1	822617
ENSPANG00000012292	AAH02469	1:1	735117
ENSPANG00000022420	AAF87597	1:1	308218
ENSPANG00000009154	AAA70088	1:1	310402
ENSPANG00000015567	AAH27033	1:1	555395
ENSPANG00000021850	AAL72098	1:1	837132
ABY40787.1	AAG44785	1:1	822563
ENSPANG00000008738	AAH31649	1:1	823649
ABY40789.1	AAH00264	1:1	818475
ABY40790.1	AAF01277	1:1	854158
ABY40791.1	AAH03151	1:1	547357
ENSPANG00000015349	AAC50910	1:1	
ENSPANG00000010190	EAW53456	1:1	842869
ABY40794.1	AAH32463	1:1	549934
ENSPANG00000020399	ENSG00000143393.16	1:1	850664
ENSPANG00000005712	AAH17471	1:1	267810
ABY40797.1	AAB02395	1:1	838514
ABY40798.1	AAB31085	1:1	865180
ABY40799.1	AAH57773	1:1	748429
ENSPANG00000011379	ENSG00000143375.14	1:1	550006
ENSPANG00000003699	AAF78913	1:1	838443
ENSPANG00000020431	AAG43127	1:1	810100
ABY40803.1	ENSG00000159409.14	1:1	550065
ENSPANG00000015348	EAW53418	1:1	745967
ABY40804.1	AAH04517	1:1	803576
ENSPANG00000011815	ENSG00000143450.15	1:1	712361
ENSPANG00000001986	ENSG00000182134.15	1:1	850540
ENSPANG00000007807	AAQ88482	1:1	557688
ENSPANG00000020758	AAA64751	1:1	791414
ENSPANG00000002233	AAI57848	1:1	753270
ENSPANG00000009760	AAH65277	1:1	744941
ENSPANG00000011457	AAH01410	n:1	282403
