ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0001258	34.201	37.111	99.154	31.731	53.614	21.432	36.249	45.334
FBgn0001269	3.602	3.688	3.516	3.861	4.655	1.686	4.251	4.659
FBgn0001269	3.648	3.735	3.568	3.521	4.676	1.73	4.361	4.729
FBgn0001269	2.395	2.452	2.615	2.568	3.096	1.121	2.827	3.098
FBgn0001276	17.228	13.672	9.445	20.098	15.555	25.668	14.441	13.629
FBgn0001280	39.188	35.317	103.483	42.209	37.197	102.577	32.312	37.917
FBgn0001280	37.971	34.22	100.394	40.898	36.15	99.391	31.308	36.739
FBgn0001281	0.732	1.338	93.976	1.723	1.307	16.081	1.348	2.462
FBgn0001285	0.23	0.599	16.847	0	0.328	1.061	0.469	0.556
FBgn0001296	44.058	45.915	18.1	40.035	48.604	9.061	29.187	31.839
FBgn0001297	79.746	84.364	75.048	83.805	69.706	26.149	69.724	73.516
FBgn0001308	41.134	43.251	46.426	49.56	49.322	20.757	47.771	44.078
FBgn0001311	0.43	0.596	0.993	0.44	0.334	0.346	0.582	0.493
FBgn0001313	0	0.009	0.254	0	0	0	0	0.004
FBgn0001316	31.375	36.516	19.292	31.897	29.627	4.094	29.871	31.107
FBgn0001316	20.479	23.393	13.751	21.629	20.185	2.354	23.708	24.291
FBgn0001316	18.804	21.441	12.33	19.862	18.658	2.273	22.836	22.901
FBgn0001319	2.696	2.847	0.463	2.917	2.523	1.146	3.473	2.783
FBgn0001319	2.977	3.176	0.59	2.975	2.878	0.974	3.857	3.173
FBgn0001320	13.427	12.602	8.523	17.124	15.487	5.229	10.942	12.695
FBgn0001324	14.281	16.158	25.125	21.174	13.539	8.044	12.368	12.907
FBgn0001325	0.515	0.659	0.233	0.88	0.635	0.324	0.555	0.465
FBgn0001404	26.219	27.576	34.286	27.58	28.391	7.208	37.908	36.104
FBgn0001404	29.3	30.967	41.757	31.466	31.896	9.223	42.462	40.435
FBgn0001491	16.862	17.541	20.04	14.281	15.01	27.541	14.068	16.262
FBgn0001565	77.827	76.156	60.156	50.112	52.466	41.554	45.996	51.942
FBgn0001612	5.38	6.309	2.95	3.947	5.618	1.738	5.252	5.117
FBgn0001624	12.743	13.803	1.126	11.127	10.788	3.644	15.116	14.907
FBgn0001624	42.253	44.498	21.101	48.633	39.558	5.765	54.392	55.039
FBgn0001624	43.541	46.137	21.86	50.263	40.838	6.617	55.712	56.425
FBgn0001624	70.073	68.556	13.082	72.557	59.126	10.333	75.813	80.977
FBgn0001624	40.46	42.987	20.337	46.272	38.096	6.711	51.636	52.053
FBgn0001624	33.846	36.268	15.873	37.299	32.707	10.229	42.302	42.778
FBgn0001624	41.848	44.124	21.152	47.971	39.339	5.423	54.311	54.691
FBgn0001624	41.701	43.991	21.095	47.803	39.201	5.404	54.138	54.454
FBgn0001624	13.193	15.055	1.306	11.813	11.6	3.413	15.905	15.831
FBgn0001624	11.62	12.953	1.141	10.287	10.148	3.369	14.108	13.783
FBgn0001942	933.139	945.039	847.898	868.613	880.95	412.491	850.875	882.165
FBgn0001942	871.976	878.769	803.84	824.883	820.076	386.687	794.895	824.83
FBgn0001942	1047.742	1062.353	952.196	978.131	990.408	448.497	956.349	992.426
FBgn0001942	1115.783	1131.955	1020.492	1050.121	1053.31	469.417	1018.868	1057.851
FBgn0001967	0.129	0.067	0.749	1.214	0.553	1.789	0.422	0
FBgn0001970	11.804	13.443	11.175	21.137	13.616	18.557	17.747	15.857
FBgn0001974	4.964	4.968	6.005	3.572	5.13	2.43	5.781	4.303
FBgn0001978	17.051	17.222	26.699	19.91	18.683	8.681	16.958	16.212
FBgn0001978	16.99	17.148	26.564	19.809	18.588	8.637	16.872	16.143
FBgn0001981	0.544	0.473	6.277	0.213	0.421	0.21	0.334	0.293
FBgn0001983	0.093	0.048	0.038	0	0	0	0.038	0.025
FBgn0001986	8.172	8.021	9.962	7.96	9.705	5.169	6.919	8.373
FBgn0001987	11.635	12.453	16.14	10.693	14.323	5.938	15.963	13.723
FBgn0001987	12.252	13.1	16.974	11.26	15.063	6.252	16.681	14.408
FBgn0001987	12.384	13.467	16.986	11.68	15.173	6.557	16.734	14.567
FBgn0001989	141.836	121.338	158.146	121.08	123.866	408.638	127.407	141.4
FBgn0001989	71.636	61.827	79.714	61.508	62.565	207.869	63.667	71.425
FBgn0001990	5.442	6.98	5.018	6.939	5.955	2.586	5.949	5.169
FBgn0001991	15.342	23.472	6.083	27.476	21.621	3.248	31.288	23.42
FBgn0001991	16.77	25.712	6.724	29.857	23.25	5.606	32.645	25.06
FBgn0001991	15.139	23.232	5.971	27.015	21.079	5.176	30.36	22.918
FBgn0001991	17.314	26.422	6.939	31.029	24.192	3.522	34.181	26.019
FBgn0001991	15.3	23.472	6.034	27.226	21.238	5.247	30.682	23.146
FBgn0001991	15.313	23.577	5.99	27.528	21.803	3.254	31.432	23.483
FBgn0001991	16.849	25.618	6.761	29.841	23.451	3.374	33.225	25.14
FBgn0001991	15.328	23.558	6.015	27.567	21.733	3.252	31.471	23.457
FBgn0001992	2.076	1.685	0.574	1.356	1.359	0	1.509	1.395
FBgn0002022	30.366	31.249	44.806	30.064	31.98	30.098	30.313	32.267
FBgn0002023	3.973	4.921	5.124	4.72	3.954	1.669	4.759	4.661
FBgn0002023	4.447	5.456	6.002	5.342	4.391	1.968	5.224	5.012
FBgn0002023	3.619	4.443	4.687	4.378	3.691	1.434	4.426	4.133
FBgn0002023	3.932	4.762	5.16	4.671	3.898	1.588	4.653	4.455
FBgn0002031	98.589	95.986	153.815	95.003	98.78	166.615	101.996	107.607
FBgn0002036	20.889	22.275	47.62	23.21	18.042	23.5	21.533	21.953
FBgn0002044	33.158	33.591	26.588	34.968	32.935	9.129	33.817	34.042
FBgn0002069	48.532	48.715	72.278	37.197	43.738	48.401	42.738	44.231
FBgn0002121	13.155	14.685	18.157	12.341	12.558	5.639	15.084	13.394
FBgn0002121	12.913	14.433	17.741	12.133	12.298	5.459	14.909	13.137
FBgn0002121	12.572	14.052	17.273	11.812	11.974	5.315	14.516	12.79
FBgn0002121	12.906	14.443	17.846	12.164	12.335	5.558	14.851	13.202
FBgn0002121	12.791	14.273	17.617	11.982	12.173	5.391	14.914	13.088
FBgn0002121	12.355	13.754	16.986	11.521	11.758	5.184	14.341	12.585
FBgn0002121	12.67	14.104	17.419	11.815	12.044	5.316	14.706	12.906
FBgn0002174	25.077	23.519	96.595	24.663	27.997	33.494	24.674	27.359
FBgn0002174	27.93	26.49	107.143	27.81	31.362	38.839	27.727	30.57
FBgn0002183	21.211	20.091	22.002	16.612	20.968	7.383	17.487	16.62
FBgn0002283	24.048	27.634	21.758	30.591	25.225	28.243	21.849	22.537
FBgn0002306	11.797	11.749	5.635	15.577	13.313	3.947	9.093	11.067
FBgn0002354	26.054	21.972	25.674	23.985	19.817	68.946	28.415	27.312
FBgn0002413	25.163	23.67	20.431	28.985	27.172	15.845	28.547	25.608
FBgn0002413	30.458	27.522	27.179	36.52	33.253	11.052	34.436	31.864
FBgn0002413	30.561	27.708	27.046	35.87	32.998	10.915	34.462	31.528
FBgn0002440	0.134	0.256	0.148	0	0.191	0	0.146	0.264
FBgn0002466	0.119	0.177	1.015	0.16	0.073	0.079	0.125	0.137
FBgn0002466	0.119	0.177	1.013	0.16	0.073	0.078	0.125	0.137
FBgn0002521	15.776	18.597	8	12.678	16.354	12.455	16.423	15.518
FBgn0002525	16.07	17.769	18.356	19.707	17.435	5.005	18.271	15.889
FBgn0002525	18.926	20.96	21.307	23.001	20.565	5.802	21.667	18.793
FBgn0002526	3.285	3.106	5.294	3.449	6.665	1.878	4.442	4.108
FBgn0002531	0.586	0	0	0	0	1.805	0.479	0
FBgn0002533	0.145	0.075	0.36	0	0.516	0	0.118	0.233
FBgn0002534	0.405	0.211	0	0	0.289	0	0	0.109
FBgn0002535	0	0	0	0	0	0	0.322	0
FBgn0002542	2.159	1.782	4.766	1.098	1.958	0.944	1.504	1.522
FBgn0002543	2.183	2.835	2.805	4.077	2.844	2.542	4.035	3.029
FBgn0002552	7.238	8.056	7.9	8.913	7.631	4.182	8.765	7.359
FBgn0002563	2.616	2.254	1.446	5.221	2.802	6.046	6.289	4.22
FBgn0002565	86.24	65.603	31.389	417.369	77.477	564.731	976.502	533.911
FBgn0002566	19.988	23.566	14.885	18.983	21.329	17.965	22.677	22.195
FBgn0002566	13.737	16.102	9.891	13.258	14.554	12.157	15.174	15.015
FBgn0002567	66.128	63.227	17.852	59.244	56.929	70.644	71.465	86.192
FBgn0002567	122.613	108.332	11.959	124.152	102.506	58.918	131.752	164.706
FBgn0002567	60.497	57.877	16.66	54.463	52.179	64.208	65.454	78.621
FBgn0002573	0.169	0.462	0.839	0.595	0.391	0.195	0.207	0.59
FBgn0002576	9.355	10.542	0.247	15.56	9.573	4.958	10.796	10.238
FBgn0002577	0.03	0.095	0.151	0.429	0.108	0.14	0.075	0.131
FBgn0002579	1366.455	1239.659	1553.552	1341.223	1299.952	5331.949	1199.089	1247.563
FBgn0002590	1228.872	1116.151	1426.152	1038.703	1162.946	2042.029	1022.964	1114.745
FBgn0002609	0.633	0.661	4.202	1.49	1.526	2.562	2.526	0.979
FBgn0002626	959.438	923.748	1154.134	781.152	836.752	2646.498	799.666	857.249
FBgn0002632	0	0.047	0	0	0.065	0	0.297	0.147
FBgn0002638	19.142	18.544	21.948	17.242	20.484	18.499	17.668	17.165
FBgn0002643	11.813	12.096	7.732	14.136	12.24	4.022	15.801	13.525
FBgn0002643	7.405	6.329	5.25	10.1	8.545	1.488	11.5	11.053
FBgn0002645	12.889	14.214	21.071	16.591	18.059	1.461	18.041	15.942
FBgn0002645	11.992	13.506	19.326	15.183	17	2.217	16.835	14.914
FBgn0002673	1.171	1.426	15.037	1.225	1.394	1.404	0.71	1.283
FBgn0002707	3.039	2.783	2.686	4.046	3.48	1.325	4.525	3.438
FBgn0002709	1.197	1.497	12.563	1.165	1.636	0.286	1.52	1.143
FBgn0002715	3.885	3.453	17.467	4.285	3.208	1.403	2.93	2.677
FBgn0002716	5.163	5.248	2.755	5.704	5.354	3.113	8.447	6.905
FBgn0002719	374.197	275.512	333.173	279.145	415.343	172.037	218.037	241.436
FBgn0002723	9.126	8.851	5.242	9.442	7.223	0.762	10.051	9.86
FBgn0002732	0.153	0.32	4.445	0.721	0.219	0.708	0.251	0.494
FBgn0002734	0	0	0	0	0	0	0.083	0
FBgn0002735	0	0	0.377	0	0	0	0	0
FBgn0002772	95.25	117.581	307.466	112.7	102.218	138.142	94.298	143.256
FBgn0002773	113.931	152.357	377.983	158.843	135.918	188.432	141.579	199.168
FBgn0002774	21.633	20.477	11.107	24.753	24.041	9.964	22.166	22.302
FBgn0002778	18.667	20.804	7.877	20.104	21.504	10.355	15.642	17.891
FBgn0002781	85.88	89.12	40.373	128.189	87.17	15.47	84.088	81.647
FBgn0002781	91.84	95.202	42.377	133.066	91.801	16.062	89.727	87.463
FBgn0002781	83.191	87.459	38.988	124.368	84.765	13.719	82.157	79.751
FBgn0002781	99.553	103.187	46.215	146.964	100.283	16.326	96.552	94.224
FBgn0002781	89.421	93.068	41.499	132.866	89.867	14.27	87.837	85.237
FBgn0002781	83.275	87.295	38.753	122.005	84.644	16.345	81.39	79.547
FBgn0002781	103.705	108.034	49.844	153.364	105.376	24.503	102.17	99.44
FBgn0002781	105.531	110.395	49.118	156.906	107.172	18.752	103.837	100.639
FBgn0002781	98.036	102.494	46.315	146.097	98.84	24.842	95.197	93.474
FBgn0002781	90.125	94.221	41.882	132.576	91.237	19.06	89.177	86.349
FBgn0002781	106.814	111.611	50.018	157.622	108.434	18.071	104.882	102.334
FBgn0002781	220.599	229.991	103.725	325.657	223.177	48.047	215.548	210.041
FBgn0002781	112.07	116.548	52.671	164.418	112.905	18.749	110.452	107.484
FBgn0002781	180.563	188.671	86.691	269.066	185.01	43.043	178.076	173.576
FBgn0002781	109.52	113.793	51.356	163.036	110.586	18.591	107.803	104.418
FBgn0002781	172.016	177.431	80.888	253.494	173.385	28.017	166.828	163.438
FBgn0002781	185.138	193.657	86.69	273.084	186.994	35.522	181.54	176.396
FBgn0002781	132.483	137.683	61.917	197.302	133.923	18.26	129.927	126.683
FBgn0002783	24.913	24.509	20.679	31.292	24.678	5.166	27.846	24.494
FBgn0002783	24.202	23.622	19.96	30.147	23.912	4.916	26.968	23.673
FBgn0002787	76.959	76.916	153.406	73.156	88.865	75.809	81.59	76.206
FBgn0002789	163.709	189.088	407.421	207.554	249.706	147.751	118.182	139.479
FBgn0002791	7.245	7.435	7.182	9.522	8.15	7.483	7.714	7.966
FBgn0002838	0	0	6.64	0	0	0.673	0	0
FBgn0002842	0	0	6.291	0	0	0	0.177	0
FBgn0002855	0	0	102.766	0	0	0	0	0
FBgn0002862	0.664	0.231	485.149	0	0.158	0	0.181	0.238
FBgn0002863	1.294	2.251	540.741	4.059	2.156	7.975	4.234	1.624
FBgn0002865	0.078	0	389.571	0	0	0	0.064	0
FBgn0002868	926.874	781.286	3751.292	629.289	696.194	2405.148	584.054	584.393
FBgn0002872	2.373	2.424	2.2	2.761	2.369	1.533	2.567	2.182
FBgn0002872	2.347	2.41	2.197	2.85	2.342	1.516	2.58	2.158
FBgn0002873	0.182	0.156	5.061	0.234	0.178	0.23	0.149	0.152
FBgn0002873	0.306	0.243	4.73	0.274	0.187	0.135	0.19	0.18
FBgn0002873	0.275	0.256	4.635	0.225	0.162	0.11	0.166	0.161
FBgn0002887	4.653	4.561	3.189	3.037	4.321	4.351	4.818	3.76
FBgn0002887	4.988	4.772	3.574	4.014	4.733	6.27	4.617	4.33
FBgn0002891	4.06	3.98	2.573	3.889	3.831	4.826	4.555	3.798
FBgn0002899	0.676	0.641	0.866	0.434	0.351	0.426	0.478	0.463
FBgn0002905	1.109	1.62	1.92	0.984	1.47	3.196	1.802	1.591
FBgn0002906	1.31	2.163	3.793	3.638	1.932	1.191	2.407	1.571
FBgn0002909	11.334	10.149	8.522	6.666	9.399	16.312	11.398	10.084
FBgn0002914	33.811	35.864	28.857	29.192	27.445	13.746	25.674	27.659
FBgn0002914	33.849	36.034	28.688	28.573	27.382	14.035	25.664	27.738
FBgn0002917	10.428	12.078	1.089	15.038	13.025	2.441	15.818	14.107
FBgn0002921	347.782	402.64	214.301	533.107	431.734	55.672	523.492	472.285
FBgn0002921	305.66	355.989	169.271	453.643	376.591	59.191	454.601	409.536
FBgn0002922	0.338	0.388	0.953	0	0.241	0.625	0.166	0.182
FBgn0002926	0.013	0.033	0.031	0	0.009	0	0.01	0
FBgn0002930	233.524	208.941	184.074	175.78	220.322	262.549	224.108	258.386
FBgn0002931	1.857	1.817	3.848	2.402	2.022	0.429	1.519	1.797
FBgn0002931	2.3	2.141	5.104	3.218	2.353	0.575	1.831	2.14
FBgn0002932	4.752	4.759	8.085	5.945	5.158	1.397	5.167	4.328
FBgn0002933	0	0	0	0	0	0	0	0
FBgn0002938	438.764	442.905	0.021	462.238	433.832	246.219	502.693	470.813
FBgn0002938	416.973	413.354	0.035	442.529	414.739	155.086	480.218	449.315
FBgn0002938	475.919	479.788	0	502.246	470.595	269.258	544.837	510.809
FBgn0002939	0.463	0.363	5.25	1.453	0.496	0	0.316	0.623
FBgn0002939	0.42	0.251	4.975	1.412	0.514	0.277	0.491	0.645
FBgn0002941	3.637	3.958	0.898	3.641	3.675	1.968	3.387	2.851
FBgn0002945	6.254	7.626	4.389	7.212	6.217	1.417	5.934	5.759
FBgn0002962	33.55	8.307	5.758	48.164	66.973	11.465	0.959	0.534
FBgn0002962	32.72	8.102	5.616	46.972	65.316	11.181	0.935	0.52
FBgn0002973	17.878	19.469	21.447	18.349	18.452	5.647	18.293	17.106
FBgn0002985	1.147	1.358	6.949	2.075	1.512	1.019	1.371	2.016
FBgn0003008	18.236	21.281	14.491	17.28	20.255	42.148	15.745	15.391
FBgn0003009	0	0	2.293	0	0.028	0	0	0
FBgn0003011	13.658	15.631	0.874	18.941	13.551	12.849	13.916	13.092
FBgn0003015	0.18	0.15	0.119	0	0.026	0	0.177	0.174
FBgn0003016	11.751	11.437	6.263	14.542	12.58	2.903	12.235	12.826
FBgn0003016	11.801	11.485	6.289	14.603	12.633	2.915	12.286	12.871
FBgn0003016	12.341	11.949	6.488	15.237	13.136	3.075	12.671	13.358
FBgn0003023	0.192	0.167	0.478	0.302	0.366	0	0.262	0.103
FBgn0003028	1.316	1.684	0.511	2.418	1.395	0.095	1.429	1.725
FBgn0003034	0	0	320.822	0	0	0	0	0.253
FBgn0003041	3.461	4.28	4.654	6.162	4.253	2.594	4.208	4.041
FBgn0003041	2.451	3.146	3.241	4.468	2.917	1.837	3.017	3.052
FBgn0003041	3.242	3.957	4.394	5.703	3.965	2.345	3.989	3.896
FBgn0003041	2.398	2.909	3.28	4.339	2.927	1.705	2.967	2.943
FBgn0003041	3.41	4.408	4.462	6.035	4.066	2.603	4.171	4.156
FBgn0003042	9.566	11.013	3.479	12.239	11.384	5.43	10.501	10.198
FBgn0003044	6.117	6.735	5.873	9.847	6.188	0.744	7.703	6.277
FBgn0003044	5.777	6.274	5.179	8.949	5.701	1.845	7.164	5.834
FBgn0003048	2.77	3.037	2.901	3.707	3.823	1.057	4.456	3.586
FBgn0003048	2.778	3.041	2.907	3.706	3.84	1.135	4.447	3.589
FBgn0003048	2.787	3.051	2.919	3.729	3.846	1.064	4.469	3.607
FBgn0003053	2.544	2.789	8.557	3.613	3.29	0.296	3.036	3.493
FBgn0003053	2.542	2.787	8.55	3.611	3.288	0.296	3.034	3.491
FBgn0003057	0	0	0	0	0	0	0	0
FBgn0003067	941.866	674.892	759.432	735.26	351.77	511.41	2048.391	1081.737
FBgn0003071	77.816	93.408	87.787	96.61	97.347	22.191	86.76	83.068
FBgn0003071	70.177	84.385	85.2	89.856	88.634	22.451	78.265	75.355
FBgn0003071	72.8	86.884	86.889	91.464	90.842	22.018	79.817	77.227
FBgn0003074	170.34	199.718	231.847	230.314	302.237	227.073	181.58	171.068
FBgn0003074	174.356	202.938	233.487	229.946	304.639	214.696	183.632	173.493
FBgn0003074	170.342	199.601	231.698	230.022	302.196	226.785	181.385	171.085
FBgn0003076	181.366	175.944	303.185	149.444	227.991	229.047	160.789	177.958
FBgn0003079	11.718	11.536	6.427	11.911	12.69	8.927	11.975	11.859
FBgn0003086	0	0.078	0	0	0	0	0	0
FBgn0003087	0.667	0.522	6.362	0	0.159	1.028	0.637	0.299
FBgn0003087	0.636	0.498	6.149	0.498	0.151	0.979	0.607	0.285
FBgn0003089	0.42	0.183	0.581	0.659	0.3	0	0.115	0.226
FBgn0003089	0.149	0.155	0	0	0.053	0	0.061	0.12
FBgn0003089	0.135	0.141	0.056	0	0.048	0	0.055	0.073
FBgn0003089	0.128	0.134	0	0	0.046	0	0.053	0.069
FBgn0003089	0.209	0.254	0.173	0	0.149	0.161	0.028	0.187
FBgn0003090	2.639	3.909	1.959	8.752	5.313	1.162	4.688	4.893
FBgn0003090	2.654	3.889	1.999	8.594	5.373	1.126	4.601	4.846
FBgn0003091	31.052	32.892	4.403	33.313	27.42	16.186	40.79	42.483
FBgn0003091	25.812	27.571	3.707	27.791	23.137	13.727	34.406	35.554
FBgn0003093	24.218	29.108	9.598	35.69	28.255	9.434	43.505	33.976
FBgn0003093	24.38	29.265	9.636	35.875	28.45	9.522	43.781	34.125
FBgn0003114	0.319	0.5	0.265	1.502	0.456	1.475	0.522	0
FBgn0003116	16.249	15.024	13.668	19.667	19.211	14.151	18.251	16.906
FBgn0003117	1.948	1.702	1.352	1.705	2.361	0.209	1.778	2.314
FBgn0003117	1.743	1.49	1.138	1.396	1.959	1.028	1.638	1.974
FBgn0003118	6.784	6.696	8.071	4.163	5.66	0.682	7.087	6.384
FBgn0003118	5.785	5.879	7.047	3.701	4.855	2.58	6.226	5.349
FBgn0003118	6.392	6.454	6.752	3.792	5.18	3.212	6.161	5.276
FBgn0003129	3.382	3.482	7.536	2.699	3.687	6.002	4.05	3.897
FBgn0003134	90.42	90.098	99.257	91.135	70.082	33.36	111.283	116.632
FBgn0003134	67.586	68.409	69.837	67.235	53.407	28.415	82.687	85.69
FBgn0003137	53.455	43.76	32.417	40.614	57.784	23.513	49.726	56.12
FBgn0003137	43.248	35.387	26.288	33.026	48.287	28.236	43.26	47.737
FBgn0003137	54.605	44.663	33.179	40.895	58.482	22.615	50.375	57.031
FBgn0003140	0	0.046	9.181	0	0	0.406	0.072	0.047
FBgn0003141	26.275	30.226	27.59	23.913	30.333	48.316	29.492	26.455
FBgn0003145	0.044	0	18.022	0	0.063	0	0.036	0
FBgn0003149	32.031	41.443	129.393	49.522	41.483	11.065	34.902	46.65
FBgn0003149	29.21	38.092	115.233	45.299	37.668	18.164	31.901	42.37
FBgn0003149	1.159	1.592	27.008	1.435	2.003	0.564	2.894	2.591
FBgn0003159	15.414	12.919	30.558	15.485	18.488	3.132	16.171	16.787
FBgn0003162	50.801	51.629	41.974	90.473	84.582	48.831	63.979	70.724
FBgn0003162	37.653	38.835	27.417	67.749	60.732	49.183	50.185	53.689
FBgn0003165	10.387	12.024	2.995	13.739	11.952	9.65	16.541	12.928
FBgn0003169	19.176	19.047	15.345	15.986	15.64	7.496	17.264	18.119
FBgn0003169	26.829	26.351	22.625	22.414	21.579	9.513	23.597	25.392
FBgn0003174	1.139	0.883	0.472	2.596	1.792	0.905	1.835	1.493
FBgn0003175	21.563	21.198	17.526	25.475	20.951	11.476	24.657	24.184
FBgn0003175	17.79	16.598	14.976	21.033	17.232	7.539	21.049	21.099
FBgn0003175	21.612	20.436	17.986	25.189	20.954	9.532	24.83	24.781
FBgn0003187	0.624	1.286	17.876	0.44	1.292	0.721	0.868	0.386
FBgn0003189	6.248	5.051	9.193	8.202	6.821	4.964	10.802	9.959
FBgn0003204	34.729	37.583	34.947	45.272	41.245	27.554	34.051	34.095
FBgn0003204	35.208	38.072	35.289	46.068	41.805	28.039	34.515	34.535
FBgn0003205	38.129	40.072	28.243	44.229	36.426	24.656	44.276	38.141
FBgn0003210	11.642	12.586	11.143	14.701	11.72	6.034	14.529	13.58
FBgn0003210	11.997	13.017	11.945	15.916	12.285	4.837	15.447	14.618
FBgn0003218	16.604	22.873	19.767	34.621	21.856	0.794	35.81	29.835
FBgn0003218	16.351	22.512	20.157	33.716	21.342	0.778	35.049	29.354
FBgn0003218	15.976	21.646	19.489	33.804	21.077	2.334	34.189	28.465
FBgn0003218	16.522	22.75	19.671	34.564	21.583	0.779	35.56	29.752
FBgn0003218	19.696	24.53	12.338	28.85	21.741	10.162	28.918	26.049
FBgn0003231	246.883	232.868	427.025	170.789	215.708	121.813	169.626	219.697
FBgn0003249	1265.164	1222.902	0.062	1608.857	1355.566	1731.3	1317.271	1202.31
FBgn0003254	0.339	0.408	4.513	0.123	0.335	0	0.298	0.378
FBgn0003255	2.697	2.146	0.65	2.25	4.233	1.945	1.924	2.376
FBgn0003256	10.194	12.896	6.806	6.852	10.052	4.284	10.071	10.727
FBgn0003256	14.246	18.07	9.515	9.93	14.316	4.573	14.512	15.287
FBgn0003256	13.817	16.702	9.219	9.676	13.537	4.456	13.878	14.481
FBgn0003256	4.091	5.193	2.681	2.774	4.044	1.734	4.063	4.333
FBgn0003261	232.521	240.683	216.726	248.665	222.27	126.007	212.816	222.625
FBgn0003261	240.818	251.018	225.364	259.26	230.929	130.209	220.939	231.194
FBgn0003261	211.807	220.968	198.127	227.48	203.102	114.241	194.859	203.52
FBgn0003261	185.879	190.549	161.467	199.071	174.65	84.27	167.031	175.108
FBgn0003267	0.443	0.231	0.147	0	0.569	0.819	0.435	0.381
FBgn0003268	1.134	1.346	1.275	1.608	1.475	0.79	1.88	1.645
FBgn0003270	0	0.047	0.074	0	0	0	0	0.048
FBgn0003274	1492.48	1303.392	1926.471	1260.598	1365.052	4312.583	1291.099	1360.427
FBgn0003278	3.437	3.511	3.285	4.112	3.931	3.501	3.479	3.055
FBgn0003285	4.768	6.652	0.579	6.566	7.391	2.58	5.688	4.015
FBgn0003295	2.186	2.462	0.572	2.977	1.725	0.798	2.211	2.444
FBgn0003300	1.504	1.09	0.312	2.358	1.044	0	1.332	0.854
FBgn0003301	16.246	16.956	5.449	21.664	19.882	0.943	27.113	24.047
FBgn0003301	15.385	16.268	5.178	20.304	19.014	0.867	26.089	22.796
FBgn0003301	16.421	17.377	5.534	21.997	20.207	0.951	27.441	24.295
FBgn0003301	15.636	17.44	4.549	19.102	18.967	5.308	24.498	21.278
FBgn0003302	8.316	9.007	18.084	7.013	8.683	10.154	8.47	7.299
FBgn0003308	41.486	37.388	29.426	24.526	27.481	11.442	38.568	40.269
FBgn0003313	0.122	0.032	0.607	0	0	0	0	0.033
FBgn0003319	0.493	0.5	0.114	0.258	0.606	0.506	0.426	0.368
FBgn0003328	9.157	9.796	40.475	11.083	9.113	2.111	10.616	8.647
FBgn0003328	8.168	8.653	35.633	9.843	8.168	1.955	9.557	7.875
FBgn0003334	14.762	16.653	11.33	19.365	16.261	3.298	21.568	18.017
FBgn0003339	3.003	4.066	0.58	4.872	4.141	2.513	3.748	3.661
FBgn0003345	9.56	9.887	8.843	9.489	10.135	4.034	11.087	8.718
FBgn0003345	11.852	13.095	12.335	12.634	13.113	4.708	16.132	12.565
FBgn0003345	12.669	14.074	13.51	13.456	13.866	5.073	17.19	12.911
FBgn0003345	11.138	12.359	11.451	12.705	12.291	4.291	15.368	11.828
FBgn0003345	12.435	13.756	12.684	12.487	13.457	4.962	15.878	12.62
FBgn0003345	12.671	14.086	13.489	13.352	13.807	4.881	17.112	13.007
FBgn0003345	10.495	11.72	10.725	11.975	11.615	4.002	14.422	11.203
FBgn0003346	8.14	7.904	13.626	7.514	8.755	5.953	8.47	8.228
FBgn0003346	6.849	6.744	11.751	6.486	7.567	4.978	7.399	7.066
FBgn0003360	882.144	812.296	592.229	736.191	795.245	1055.17	730.183	833.969
FBgn0003371	70.578	68.768	51.888	73.568	64.909	15.8	83.129	73.915
FBgn0003371	67.379	66.331	49.436	69.974	62.238	14.72	80.135	70.739
FBgn0003371	64.254	63.566	38.435	74.659	61.895	4.945	80.498	71.678
FBgn0003371	65.684	64.823	48.393	67.635	60.848	14.458	78.195	69.054
FBgn0003371	59.967	58.253	44.372	61.645	54.943	13.86	69.497	62.36
FBgn0003371	68.095	65.347	51.366	69.189	62.11	16.035	78.49	70.32
FBgn0003371	66.68	65.594	48.874	69.178	61.554	14.552	79.224	69.971
FBgn0003371	73.046	73.917	42.517	84.303	69.973	5.717	93.338	81.986
FBgn0003371	55.127	52.549	31.743	62.278	51.127	4.568	67.29	59.094
FBgn0003375	0	0.085	0.135	0	0	0	0	0
FBgn0003377	0	0.17	0	0	0	0	0	0
FBgn0003380	5.122	5.795	0.25	6.076	4.61	1.791	9.154	7.407
FBgn0003380	2.238	2.238	0.116	2.194	1.764	1.293	3.852	3.234
FBgn0003380	14.441	17.253	0.719	15.457	15.425	7.775	16.38	14.543
FBgn0003380	3.029	3.606	0.145	3.769	2.914	1.273	5.651	4.537
FBgn0003380	3.682	3.51	0.176	2.998	2.831	2.291	6.023	4.721
FBgn0003380	2.318	2.844	0.115	2.686	2.137	0.72	4.259	3.554
FBgn0003382	0	0	0.058	0	0.05	0	0.014	0.019
FBgn0003386	12.612	14.533	6.105	19.724	14.211	0.337	19.5	16.741
FBgn0003386	11.989	14.545	4.657	16.101	13.414	2.836	16.177	14.316
FBgn0003386	11.841	13.69	5.646	18.151	13.533	0.465	18.356	15.641
FBgn0003388	0.901	0.886	1.58	0.489	1.361	0	0.283	0.634
